F_INFO_WINDCODE,PRICE_DATE,F_NAV_UNIT,F_NAV_ACCUMULATED,F_NAV_ADJUSTED,IS_EXDIVIDENDDATE,F_NAV_DISTRIBUTION
510050.SH,20220610,2.89000000,4.11500000,4.58680165,0,0.5860
510050.SH,20220613,2.83400000,4.04900000,4.49792245,0,0.5860
510050.SH,20220614,2.87100000,4.09300000,4.55664621,0,0.5860
510050.SH,20220615,2.91300000,4.14200000,4.62330561,0,0.5860
510050.SH,20220616,2.88600000,4.11000000,4.58045314,0,0.5860
510050.SH,20220617,2.93100000,4.16400000,4.65187393,0,0.5860
510050.SH,20220620,2.92600000,4.15800000,4.64393828,0,0.5860
510050.SH,20220621,2.93200000,4.16500000,4.65346106,0,0.5860
510050.SH,20220622,2.89800000,4.12500000,4.59949868,0,0.5860
510050.SH,20220623,2.94100000,4.17500000,4.66774521,0,0.5860
510050.SH,20220624,2.98000000,4.22200000,4.72964323,0,0.5860
510050.SH,20220627,3.01900000,4.26800000,4.79154124,0,0.5860
510050.SH,20220628,3.04600000,4.30000000,4.83439372,0,0.5860
510050.SH,20220629,3.01600000,4.26400000,4.78677986,0,0.5860
510050.SH,20220630,3.07300000,4.33200000,4.87724619,0,0.5860
510050.SH,20220701,3.05900000,4.31500000,4.85502639,0,0.5860
510050.SH,20220704,3.06400000,4.32100000,4.86296203,0,0.5860
510050.SH,20220705,3.06600000,4.32300000,4.86613629,0,0.5860
510050.SH,20220706,3.01200000,4.25900000,4.78043134,0,0.5860
510050.SH,20220707,3.00500000,4.25100000,4.76932144,0,0.5860
510050.SH,20220708,3.00900000,4.25600000,4.77566996,0,0.5860
510050.SH,20220711,2.96200000,4.20000000,4.70107491,0,0.5860
510050.SH,20220712,2.94600000,4.18100000,4.67568086,0,0.5860
510050.SH,20220713,2.93800000,4.17200000,4.66298383,0,0.5860
510050.SH,20220714,2.91900000,4.14900000,4.63282838,0,0.5860
510050.SH,20220715,2.87600000,4.09800000,4.56458185,0,0.5860
510050.SH,20220718,2.91500000,4.14500000,4.62647987,0,0.5860
510050.SH,20220719,2.90200000,4.12900000,4.60584720,0,0.5860
510050.SH,20220720,2.91100000,4.14000000,4.62013135,0,0.5860
510050.SH,20220721,2.87700000,4.10000000,4.56616898,0,0.5860
510050.SH,20220722,2.88800000,4.11300000,4.58362740,0,0.5860
510050.SH,20220725,2.87700000,4.10000000,4.56616898,0,0.5860
510050.SH,20220726,2.89500000,4.12100000,4.59473730,0,0.5860
510050.SH,20220727,2.86900000,4.09000000,4.55347195,0,0.5860
510050.SH,20220728,2.86800000,4.08900000,4.55188482,0,0.5860
510050.SH,20220729,2.83200000,4.04600000,4.49474820,0,0.5860
510050.SH,20220801,2.82200000,4.03500000,4.47887691,0,0.5860
510050.SH,20220802,2.77000000,3.97300000,4.39634622,0,0.5860
510050.SH,20220803,2.75000000,3.94900000,4.36460365,0,0.5860
510050.SH,20220804,2.78000000,3.98500000,4.41221751,0,0.5860
510050.SH,20220805,2.81500000,4.02600000,4.46776701,0,0.5860
510050.SH,20220808,2.80100000,4.01000000,4.44554721,0,0.5860
510050.SH,20220809,2.80400000,4.01300000,4.45030859,0,0.5860
510050.SH,20220810,2.77100000,3.97400000,4.39793335,0,0.5860
510050.SH,20220811,2.82800000,4.04200000,4.48839968,0,0.5860
510050.SH,20220812,2.83800000,4.05300000,4.50427097,0,0.5860
510050.SH,20220815,2.82300000,4.03600000,4.48046404,0,0.5860
510050.SH,20220816,2.80900000,4.01900000,4.45824424,0,0.5860
510050.SH,20220817,2.82600000,4.03900000,4.48522542,0,0.5860
510050.SH,20220818,2.79900000,4.00700000,4.44237295,0,0.5860
510050.SH,20220819,2.79100000,3.99800000,4.42967592,0,0.5860
510050.SH,20220822,2.79600000,4.00400000,4.43761157,0,0.5860
510050.SH,20220823,2.77600000,3.98000000,4.40586899,0,0.5860
510050.SH,20220824,2.74800000,3.94700000,4.36142939,0,0.5860
510050.SH,20220825,2.79300000,4.00000000,4.43285018,0,0.5860
510050.SH,20220826,2.79400000,4.00100000,4.43443731,0,0.5860
510050.SH,20220829,2.77400000,3.97800000,4.40269474,0,0.5860
510050.SH,20220830,2.76900000,3.97200000,4.39475909,0,0.5860
510050.SH,20220831,2.80400000,4.01300000,4.45030859,0,0.5860
510050.SH,20220901,2.77400000,3.97800000,4.40269474,0,0.5860
510050.SH,20220902,2.75300000,3.95300000,4.36936504,0,0.5860
510050.SH,20220905,2.73900000,3.93600000,4.34714524,0,0.5860
510050.SH,20220906,2.76600000,3.96800000,4.38999771,0,0.5860
510050.SH,20220907,2.75200000,3.95200000,4.36777791,0,0.5860
510050.SH,20220908,2.75000000,3.94900000,4.36460365,0,0.5860
510050.SH,20220909,2.80000000,4.00800000,4.44396008,0,0.5860
510050.SH,20220913,2.81200000,4.02300000,4.46300562,0,0.5860
510050.SH,20220914,2.78700000,3.99300000,4.42332741,0,0.5860
510050.SH,20220915,2.78600000,3.99200000,4.42174028,0,0.5860
510050.SH,20220916,2.71900000,3.91300000,4.31540266,0,0.5860
510050.SH,20220919,2.72100000,3.91500000,4.31857692,0,0.5860
510050.SH,20220920,2.71600000,3.90900000,4.31064128,0,0.5860
510050.SH,20220921,2.69400000,3.88300000,4.27572445,0,0.5860
510050.SH,20220922,2.67100000,3.85600000,4.23922049,0,0.5860
510050.SH,20220923,2.67100000,3.85600000,4.23922049,0,0.5860
510050.SH,20220926,2.65600000,3.83800000,4.21541356,0,0.5860
510050.SH,20220927,2.68400000,3.87100000,4.25985316,0,0.5860
510050.SH,20220928,2.65300000,3.83400000,4.21065218,0,0.5860
510050.SH,20220929,2.65000000,3.83100000,4.20589079,0,0.5860
510050.SH,20220930,2.65100000,3.83200000,4.20747792,0,0.5860
510050.SH,20221010,2.58500000,3.75400000,4.10272743,0,0.5860
510050.SH,20221011,2.57900000,3.74700000,4.09320466,0,0.5860
510050.SH,20221012,2.59500000,3.76600000,4.11859872,0,0.5860
510050.SH,20221013,2.56300000,3.72800000,4.06781060,0,0.5860
510050.SH,20221014,2.62500000,3.80100000,4.16621258,0,0.5860
510050.SH,20221017,2.62500000,3.80100000,4.16621258,0,0.5860
510050.SH,20221018,2.61000000,3.78400000,4.14240565,0,0.5860
510050.SH,20221019,2.55900000,3.72300000,4.06146209,0,0.5860
510050.SH,20221020,2.54400000,3.70500000,4.03765516,0,0.5860
510050.SH,20221021,2.53000000,3.68900000,4.01543536,0,0.5860
510050.SH,20221024,2.43300000,3.57400000,3.86148388,0,0.5860
510050.SH,20221025,2.43600000,3.57800000,3.86624527,0,0.5860
510050.SH,20221026,2.44100000,3.58300000,3.87418091,0,0.5860
510050.SH,20221027,2.42100000,3.56000000,3.84243834,0,0.5860
510050.SH,20221028,2.36600000,3.49500000,3.75514627,0,0.5860
510050.SH,20221031,2.33400000,3.45700000,3.70435815,0,0.5860
510050.SH,20221101,2.43700000,3.57900000,3.86783240,0,0.5860
510050.SH,20221102,2.45900000,3.60500000,3.90274923,0,0.5860
510050.SH,20221103,2.42700000,3.56700000,3.85196111,0,0.5860
510050.SH,20221104,2.50900000,3.66400000,3.98210566,0,0.5860
510050.SH,20221107,2.51800000,3.67500000,3.99638981,0,0.5860
510050.SH,20221108,2.49900000,3.65200000,3.96623437,0,0.5860
510050.SH,20221109,2.48000000,3.63000000,3.93607893,0,0.5860
510050.SH,20221110,2.48000000,3.63000000,3.93607893,0,0.5860
510050.SH,20221111,2.55900000,3.72300000,4.06146209,0,0.5860
510050.SH,20221114,2.57900000,3.74700000,4.09320466,0,0.5860
510050.SH,20221115,2.62500000,3.80100000,4.16621258,0,0.5860
510050.SH,20221116,2.61400000,3.78800000,4.14875416,0,0.5860
510050.SH,20221117,2.60100000,3.77300000,4.12812149,0,0.5860
510050.SH,20221118,2.58800000,3.75800000,4.10748882,0,0.5860
510050.SH,20221121,2.55500000,3.71800000,4.05511357,0,0.5860
510050.SH,20221122,2.57200000,3.73900000,4.08209476,0,0.5860
510050.SH,20221123,2.57600000,3.74300000,4.08844327,0,0.5860
510050.SH,20221124,2.56100000,3.72600000,4.06463634,0,0.5860
510050.SH,20221125,2.58500000,3.75400000,4.10272743,0,0.5860
510050.SH,20221128,2.54300000,3.70400000,4.03606803,0,0.5860
510050.SH,20221129,2.64900000,3.83000000,4.20430366,0,0.5860
510050.SH,20221130,2.64700000,3.82700000,4.20112940,0,0.5860
510050.SH,20221201,2.63500000,3.85700000,4.24137010,1,0.6230
510050.SH,20221202,2.61800000,3.83700000,4.21400642,0,0.6230
510050.SH,20221205,2.68000000,3.91000000,4.31380336,0,0.6230
510050.SH,20221206,2.68800000,3.92000000,4.32668039,0,0.6230
510050.SH,20221207,2.67300000,3.90200000,4.30253596,0,0.6230
510050.SH,20221208,2.67600000,3.90500000,4.30736485,0,0.6230
510050.SH,20221209,2.70900000,3.94500000,4.36048258,0,0.6230
510050.SH,20221212,2.67700000,3.90700000,4.30897448,0,0.6230
510050.SH,20221213,2.68000000,3.91000000,4.31380336,0,0.6230
510050.SH,20221214,2.69400000,3.92700000,4.33633816,0,0.6230
510050.SH,20221215,2.68300000,3.91400000,4.31863225,0,0.6230
510050.SH,20221216,2.69600000,3.92900000,4.33955741,0,0.6230
510050.SH,20221219,2.65400000,3.87900000,4.27195303,0,0.6230
510050.SH,20221220,2.60700000,3.82400000,4.19630051,0,0.6230
510050.SH,20221221,2.61500000,3.83300000,4.20917753,0,0.6230
510050.SH,20221222,2.62700000,3.84700000,4.22849307,0,0.6230
510050.SH,20221223,2.62300000,3.84300000,4.22205456,0,0.6230
510050.SH,20221226,2.61500000,3.83300000,4.20917753,0,0.6230
510050.SH,20221227,2.64500000,3.86900000,4.25746638,0,0.6230
510050.SH,20221228,2.65100000,3.87600000,4.26712415,0,0.6230
510050.SH,20221229,2.63400000,3.85600000,4.23976047,0,0.6230
510050.SH,20221230,2.64700000,3.87100000,4.26068563,0,0.6230
510050.SH,20221231,2.64700000,3.87100000,4.26068563,0,0.6230
510050.SH,20230103,2.65300000,3.87800000,4.27034340,0,0.6230
510050.SH,20230104,2.66300000,3.89000000,4.28643968,0,0.6230
510050.SH,20230105,2.71200000,3.94800000,4.36531146,0,0.6230
510050.SH,20230106,2.72500000,3.96300000,4.38623663,0,0.6230
510050.SH,20230109,2.75400000,3.99800000,4.43291584,0,0.6230
510050.SH,20230110,2.74500000,3.98700000,4.41842919,0,0.6230
510050.SH,20230111,2.75200000,3.99500000,4.42969659,0,0.6230
510050.SH,20230112,2.75300000,3.99700000,4.43130621,0,0.6230
510050.SH,20230113,2.79900000,4.05100000,4.50534911,0,0.6230
510050.SH,20230116,2.84600000,4.10700000,4.58100163,0,0.6230
510050.SH,20230117,2.83900000,4.09800000,4.56973423,0,0.6230
510050.SH,20230118,2.82100000,4.07700000,4.54076093,0,0.6230
510050.SH,20230119,2.83200000,4.09000000,4.55846684,0,0.6230
510050.SH,20230120,2.84800000,4.10900000,4.58422089,0,0.6230
510050.SH,20230130,2.85000000,4.11100000,4.58744014,0,0.6230
510050.SH,20230131,2.81800000,4.07400000,4.53593204,0,0.6230
510050.SH,20230201,2.83100000,4.08900000,4.55685721,0,0.6230
510050.SH,20230202,2.82200000,4.07800000,4.54237055,0,0.6230
510050.SH,20230203,2.78400000,4.03300000,4.48120469,0,0.6230
510050.SH,20230206,2.74400000,3.98600000,4.41681956,0,0.6230
510050.SH,20230207,2.75000000,3.99300000,4.42647733,0,0.6230
510050.SH,20230208,2.74000000,3.98100000,4.41038105,0,0.6230
510050.SH,20230209,2.77100000,4.01800000,4.46027952,0,0.6230
510050.SH,20230210,2.75600000,4.00000000,4.43613510,0,0.6230
510050.SH,20230213,2.77700000,4.02500000,4.46993729,0,0.6230
510050.SH,20230214,2.78600000,4.03600000,4.48442394,0,0.6230
510050.SH,20230215,2.76100000,4.00600000,4.44418324,0,0.6230
510050.SH,20230216,2.75200000,3.99500000,4.42969659,0,0.6230
510050.SH,20230217,2.72300000,3.96100000,4.38301737,0,0.6230
510050.SH,20230220,2.79700000,4.04900000,4.50212985,0,0.6230
510050.SH,20230221,2.81000000,4.06400000,4.52305502,0,0.6230
510050.SH,20230222,2.77800000,4.02600000,4.47154692,0,0.6230
510050.SH,20230223,2.77600000,4.02400000,4.46832766,0,0.6230
510050.SH,20230224,2.73600000,3.97700000,4.40394254,0,0.6230
510050.SH,20230227,2.73100000,3.97100000,4.39589440,0,0.6230
510050.SH,20230228,2.74500000,3.98700000,4.41842919,0,0.6230
510050.SH,20230301,2.78100000,4.03000000,4.47637580,0,0.6230
510050.SH,20230302,2.77700000,4.02500000,4.46993729,0,0.6230
510050.SH,20230303,2.78200000,4.03100000,4.47798543,0,0.6230
510050.SH,20230306,2.75200000,3.99500000,4.42969659,0,0.6230
510050.SH,20230307,2.72100000,3.95900000,4.37979811,0,0.6230
510050.SH,20230308,2.69900000,3.93300000,4.34438630,0,0.6230
510050.SH,20230309,2.67900000,3.90900000,4.31219373,0,0.6230
510050.SH,20230310,2.64300000,3.86600000,4.25424712,0,0.6230
510050.SH,20230313,2.67100000,3.90000000,4.29931671,0,0.6230
510050.SH,20230314,2.65200000,3.87700000,4.26873377,0,0.6230
510050.SH,20230315,2.65500000,3.88100000,4.27356266,0,0.6230
510050.SH,20230316,2.63000000,3.85100000,4.23332196,0,0.6230
510050.SH,20230317,2.63500000,3.85700000,4.24137010,0,0.6230
510050.SH,20230320,2.62300000,3.84300000,4.22205456,0,0.6230
510050.SH,20230321,2.65000000,3.87500000,4.26551452,0,0.6230
510050.SH,20230322,2.65800000,3.88400000,4.27839154,0,0.6230
510050.SH,20230323,2.67500000,3.90400000,4.30575522,0,0.6230
510050.SH,20230324,2.66000000,3.88700000,4.28161080,0,0.6230
510050.SH,20230327,2.64600000,3.87000000,4.25907601,0,0.6230
510050.SH,20230328,2.64500000,3.86900000,4.25746638,0,0.6230
510050.SH,20230329,2.64200000,3.86500000,4.25263749,0,0.6230
510050.SH,20230330,2.67000000,3.89800000,4.29770708,0,0.6230
510050.SH,20230331,2.66800000,3.89600000,4.29448782,0,0.6230
510050.SH,20230403,2.67200000,3.90100000,4.30092634,0,0.6230
510050.SH,20230404,2.68200000,3.91300000,4.31702262,0,0.6230
510050.SH,20230406,2.67200000,3.90100000,4.30092634,0,0.6230
510050.SH,20230407,2.69100000,3.92300000,4.33150927,0,0.6230
510050.SH,20230410,2.69100000,3.92300000,4.33150927,0,0.6230
510050.SH,20230411,2.68600000,3.91700000,4.32346113,0,0.6230
510050.SH,20230412,2.67100000,3.90000000,4.29931671,0,0.6230
510050.SH,20230413,2.67500000,3.90400000,4.30575522,0,0.6230
510050.SH,20230414,2.68400000,3.91500000,4.32024187,0,0.6230
510050.SH,20230417,2.73800000,3.97900000,4.40716179,0,0.6230
510050.SH,20230418,2.75000000,3.99300000,4.42647733,0,0.6230
510050.SH,20230419,2.72600000,3.96500000,4.38784626,0,0.6230
510050.SH,20230420,2.71000000,3.94600000,4.36209221,0,0.6230
510050.SH,20230421,2.65900000,3.88500000,4.28000117,0,0.6230
510050.SH,20230424,2.62300000,3.84300000,4.22205456,0,0.6230
510050.SH,20230425,2.62400000,3.84400000,4.22366419,0,0.6230
510050.SH,20230426,2.62300000,3.84300000,4.22205456,0,0.6230
510050.SH,20230427,2.65500000,3.88100000,4.27356266,0,0.6230
510050.SH,20230428,2.68300000,3.91400000,4.31863225,0,0.6230
510050.SH,20230504,2.69700000,3.93000000,4.34116704,0,0.6230
510050.SH,20230505,2.68900000,3.92100000,4.32829001,0,0.6230
510050.SH,20230508,2.72400000,3.96200000,4.38462700,0,0.6230
510050.SH,20230509,2.70800000,3.94300000,4.35887295,0,0.6230
510050.SH,20230510,2.67800000,3.90800000,4.31058411,0,0.6230
510050.SH,20230511,2.67000000,3.89800000,4.29770708,0,0.6230
510050.SH,20230512,2.63500000,3.85700000,4.24137010,0,0.6230
510050.SH,20230515,2.68100000,3.91100000,4.31541299,0,0.6230
510050.SH,20230516,2.67400000,3.90300000,4.30414559,0,0.6230
510050.SH,20230517,2.65300000,3.87800000,4.27034340,0,0.6230
510050.SH,20230518,2.64800000,3.87200000,4.26229526,0,0.6230
510050.SH,20230519,2.63700000,3.85900000,4.24458935,0,0.6230
510050.SH,20230522,2.66200000,3.88900000,4.28483006,0,0.6230
510050.SH,20230523,2.62100000,3.84000000,4.21883530,0,0.6230
510050.SH,20230524,2.58100000,3.79300000,4.15445018,0,0.6230
510050.SH,20230525,2.56700000,3.77600000,4.13191538,0,0.6230
510050.SH,20230526,2.56400000,3.77300000,4.12708650,0,0.6230
510050.SH,20230529,2.55200000,3.75900000,4.10777096,0,0.6230
510050.SH,20230530,2.53900000,3.74300000,4.08684580,0,0.6230
510050.SH,20230531,2.50100000,3.69800000,4.02567993,0,0.6230
510050.SH,20230601,2.50800000,3.70700000,4.03694732,0,0.6230
510050.SH,20230602,2.55100000,3.75800000,4.10616133,0,0.6230
510050.SH,20230605,2.53600000,3.74000000,4.08201691,0,0.6230
510050.SH,20230606,2.52700000,3.72900000,4.06753026,0,0.6230
510050.SH,20230607,2.51900000,3.72000000,4.05465323,0,0.6230
510050.SH,20230608,2.54800000,3.75400000,4.10133245,0,0.6230
510050.SH,20230609,2.55900000,3.76700000,4.11903836,0,0.6230
510050.SH,20230612,2.55800000,3.76600000,4.11742873,0,0.6230
510050.SH,20230613,2.56300000,3.77200000,4.12547687,0,0.6230
510050.SH,20230614,2.56700000,3.77600000,4.13191538,0,0.6230
510050.SH,20230615,2.60300000,3.81900000,4.18986200,0,0.6230
510050.SH,20230616,2.62800000,3.84900000,4.23010270,0,0.6230
510050.SH,20230619,2.59400000,3.80800000,4.17537534,0,0.6230
510050.SH,20230620,2.58100000,3.79300000,4.15445018,0,0.6230
510050.SH,20230621,2.55400000,3.76100000,4.11099022,0,0.6230
510050.SH,20230626,2.52400000,3.72600000,4.06270137,0,0.6230
510050.SH,20230627,2.54200000,3.74700000,4.09167468,0,0.6230
510050.SH,20230628,2.55000000,3.75600000,4.10455171,0,0.6230
510050.SH,20230629,2.53000000,3.73300000,4.07235914,0,0.6230
510050.SH,20230630,2.54000000,3.74400000,4.08845542,0,0.6230
510050.SH,20230703,2.58300000,3.79500000,4.15766943,0,0.6230
510050.SH,20230704,2.58600000,3.79900000,4.16249832,0,0.6230
510050.SH,20230705,2.57100000,3.78100000,4.13835390,0,0.6230
510050.SH,20230706,2.55200000,3.75900000,4.10777096,0,0.6230
510050.SH,20230707,2.54000000,3.74400000,4.08845542,0,0.6230
510050.SH,20230710,2.55400000,3.76100000,4.11099022,0,0.6230
510050.SH,20230711,2.57000000,3.78000000,4.13674427,0,0.6230
510050.SH,20230712,2.56800000,3.77800000,4.13352501,0,0.6230
510050.SH,20230713,2.61000000,3.82700000,4.20112939,0,0.6230
510050.SH,20230714,2.61200000,3.83000000,4.20434865,0,0.6230
510050.SH,20230717,2.58800000,3.80100000,4.16571757,0,0.6230
510050.SH,20230718,2.58300000,3.79500000,4.15766943,0,0.6230
510050.SH,20230719,2.58900000,3.80200000,4.16732720,0,0.6230
510050.SH,20230720,2.57900000,3.79100000,4.15123092,0,0.6230
510050.SH,20230721,2.58500000,3.79800000,4.16088869,0,0.6230
510050.SH,20230724,2.57500000,3.78600000,4.14479241,0,0.6230
510050.SH,20230725,2.65500000,3.88100000,4.27356266,0,0.6230
510050.SH,20230726,2.65300000,3.87800000,4.27034340,0,0.6230
510050.SH,20230727,2.65200000,3.87700000,4.26873377,0,0.6230
510050.SH,20230728,2.72600000,3.96500000,4.38784626,0,0.6230
510050.SH,20230731,2.73300000,3.97300000,4.39911365,0,0.6230
510050.SH,20230801,2.72500000,3.96300000,4.38623663,0,0.6230
510050.SH,20230802,2.69900000,3.93300000,4.34438630,0,0.6230
510050.SH,20230803,2.72400000,3.96200000,4.38462700,0,0.6230
510050.SH,20230804,2.72800000,3.96700000,4.39106551,0,0.6230
510050.SH,20230807,2.71300000,3.94900000,4.36692109,0,0.6230
510050.SH,20230808,2.71000000,3.94600000,4.36209221,0,0.6230
510050.SH,20230809,2.70700000,3.94200000,4.35726332,0,0.6230
510050.SH,20230810,2.70800000,3.94300000,4.35887295,0,0.6230
510050.SH,20230811,2.64600000,3.87000000,4.25907601,0,0.6230
510050.SH,20230814,2.62500000,3.84500000,4.22527382,0,0.6230
510050.SH,20230815,2.62200000,3.84200000,4.22044493,0,0.6230
510050.SH,20230816,2.60600000,3.82300000,4.19469088,0,0.6230
510050.SH,20230817,2.61200000,3.83000000,4.20434865,0,0.6230
510050.SH,20230818,2.58200000,3.79400000,4.15605981,0,0.6230
510050.SH,20230821,2.54900000,3.75500000,4.10294208,0,0.6230
510050.SH,20230822,2.56800000,3.77800000,4.13352501,0,0.6230
510050.SH,20230823,2.53500000,3.73900000,4.08040728,0,0.6230
510050.SH,20230824,2.55500000,3.76200000,4.11259985,0,0.6230
510050.SH,20230825,2.56200000,3.77100000,4.12386724,0,0.6230
510050.SH,20230828,2.59600000,3.81100000,4.17859460,0,0.6230
510050.SH,20230829,2.60700000,3.82400000,4.19630051,0,0.6230
510050.SH,20230830,2.60000000,3.81600000,4.18503311,0,0.6230
510050.SH,20230831,2.58800000,3.80100000,4.16571757,0,0.6230
510050.SH,20230901,2.61100000,3.82900000,4.20273902,0,0.6230
510050.SH,20230904,2.65700000,3.88300000,4.27678191,0,0.6230
510050.SH,20230905,2.64100000,3.86400000,4.25102786,0,0.6230
510050.SH,20230906,2.63800000,3.86100000,4.24619898,0,0.6230
510050.SH,20230907,2.61200000,3.83000000,4.20434865,0,0.6230
510050.SH,20230908,2.59700000,3.81200000,4.18020423,0,0.6230
510050.SH,20230911,2.61400000,3.83200000,4.20756791,0,0.6230
510050.SH,20230912,2.60900000,3.82600000,4.19951977,0,0.6230
510050.SH,20230913,2.60200000,3.81800000,4.18825237,0,0.6230
510050.SH,20230914,2.60800000,3.82500000,4.19791014,0,0.6230
510050.SH,20230915,2.59300000,3.80700000,4.17376572,0,0.6230
510050.SH,20230918,2.61000000,3.82700000,4.20112939,0,0.6230
510050.SH,20230919,2.61000000,3.82700000,4.20112939,0,0.6230
510050.SH,20230920,2.60000000,3.81600000,4.18503311,0,0.6230
510050.SH,20230921,2.57400000,3.78500000,4.14318278,0,0.6230
510050.SH,20230922,2.63000000,3.85100000,4.23332196,0,0.6230
510050.SH,20230925,2.60800000,3.82500000,4.19791014,0,0.6230
510050.SH,20230926,2.59200000,3.80600000,4.17215609,0,0.6230
510050.SH,20230927,2.59900000,3.81400000,4.18342348,0,0.6230
510050.SH,20230928,2.58500000,3.79800000,4.16088869,0,0.6230
510050.SH,20230930,2.58500000,3.79800000,4.16088869,0,0.6230
510050.SH,20231009,2.57700000,3.78800000,4.14801167,0,0.6230
510050.SH,20231010,2.55900000,3.76700000,4.11903836,0,0.6230
510050.SH,20231011,2.56800000,3.77800000,4.13352501,0,0.6230
510050.SH,20231012,2.59200000,3.80600000,4.17215609,0,0.6230
510050.SH,20231013,2.56600000,3.77500000,4.13030576,0,0.6230
510050.SH,20231016,2.54400000,3.74900000,4.09489394,0,0.6230
510050.SH,20231017,2.55500000,3.76200000,4.11259985,0,0.6230
510050.SH,20231018,2.54300000,3.74800000,4.09328431,0,0.6230
510050.SH,20231019,2.47500000,3.66800000,3.98382960,0,0.6230
510050.SH,20231020,2.46200000,3.65200000,3.96290443,0,0.6230
510050.SH,20231023,2.44200000,3.62800000,3.93071187,0,0.6230
510050.SH,20231024,2.45100000,3.63900000,3.94519852,0,0.6230
510050.SH,20231025,2.46300000,3.65300000,3.96451406,0,0.6230
510050.SH,20231026,2.47000000,3.66200000,3.97578146,0,0.6230
510050.SH,20231027,2.49200000,3.68800000,4.01119328,0,0.6230
510050.SH,20231030,2.49100000,3.68600000,4.00958365,0,0.6230
510050.SH,20231031,2.48800000,3.68300000,4.00475476,0,0.6230
510050.SH,20231101,2.49800000,3.69500000,4.02085104,0,0.6230
510050.SH,20231102,2.49400000,3.69000000,4.01441253,0,0.6230
510050.SH,20231103,2.51400000,3.71400000,4.04660509,0,0.6230
510050.SH,20231106,2.53500000,3.73900000,4.08040728,0,0.6230
510050.SH,20231107,2.52100000,3.72200000,4.05787249,0,0.6230
510050.SH,20231108,2.51400000,3.71400000,4.04660509,0,0.6230
510050.SH,20231109,2.51300000,3.71300000,4.04499547,0,0.6230
510050.SH,20231110,2.49000000,3.68500000,4.00797402,0,0.6230
510050.SH,20231113,2.48400000,3.67800000,3.99831625,0,0.6230
510050.SH,20231114,2.48200000,3.67600000,3.99509699,0,0.6230
510050.SH,20231115,2.50300000,3.70100000,4.02889918,0,0.6230
510050.SH,20231116,2.48000000,3.67300000,3.99187774,0,0.6230
510050.SH,20231117,2.47300000,3.66500000,3.98061034,0,0.6230
510050.SH,20231120,2.48000000,3.67300000,3.99187774,0,0.6230
510050.SH,20231121,2.49200000,3.68800000,4.01119328,0,0.6230
510050.SH,20231122,2.47200000,3.66400000,3.97900071,0,0.6230
510050.SH,20231123,2.48000000,3.67300000,3.99187774,0,0.6230
510050.SH,20231124,2.46600000,3.65700000,3.96934294,0,0.6230
510050.SH,20231127,2.40600000,3.63200000,3.93499758,1,0.6620
510050.SH,20231128,2.40600000,3.63200000,3.93499758,0,0.6620
510050.SH,20231129,2.39300000,3.61700000,3.91373616,0,0.6620
510050.SH,20231130,2.40100000,3.62600000,3.92682011,0,0.6620
510050.SH,20231201,2.38700000,3.61000000,3.90392320,0,0.6620
510050.SH,20231204,2.36800000,3.58700000,3.87284882,0,0.6620
510050.SH,20231205,2.32000000,3.53000000,3.79434513,0,0.6620
510050.SH,20231206,2.31700000,3.52700000,3.78943865,0,0.6620
510050.SH,20231207,2.30800000,3.51600000,3.77471921,0,0.6620
510050.SH,20231208,2.31500000,3.52400000,3.78616766,0,0.6620
510050.SH,20231211,2.32500000,3.53600000,3.80252260,0,0.6620
510050.SH,20231212,2.33700000,3.55000000,3.82214852,0,0.6620
510050.SH,20231213,2.29200000,3.49700000,3.74855131,0,0.6620
510050.SH,20231214,2.28100000,3.48400000,3.73056088,0,0.6620
510050.SH,20231215,2.27600000,3.47800000,3.72238341,0,0.6620
510050.SH,20231218,2.28200000,3.48500000,3.73219637,0,0.6620
510050.SH,20231219,2.28800000,3.49200000,3.74200933,0,0.6620
510050.SH,20231220,2.27400000,3.47600000,3.71911242,0,0.6620
510050.SH,20231221,2.29800000,3.50400000,3.75836427,0,0.6620
510050.SH,20231222,2.30700000,3.51500000,3.77308371,0,0.6620
510050.SH,20231225,2.31000000,3.51800000,3.77799019,0,0.6620
510050.SH,20231226,2.29900000,3.50500000,3.75999976,0,0.6620
510050.SH,20231227,2.30400000,3.51100000,3.76817723,0,0.6620
510050.SH,20231228,2.35600000,3.57300000,3.85322290,0,0.6620
510050.SH,20231229,2.36400000,3.58200000,3.86630685,0,0.6620
510050.SH,20231231,2.36400000,3.58200000,3.86630685,0,0.6620
510050.SH,20240102,2.32900000,3.54100000,3.80906457,0,0.6620
510050.SH,20240103,2.33200000,3.54400000,3.81397105,0,0.6620
510050.SH,20240104,2.31600000,3.52500000,3.78780315,0,0.6620
510050.SH,20240105,2.30500000,3.51200000,3.76981272,0,0.6620
510050.SH,20240108,2.28000000,3.48300000,3.72892539,0,0.6620
510050.SH,20240109,2.28100000,3.48400000,3.73056088,0,0.6620
510050.SH,20240110,2.27100000,3.47200000,3.71420594,0,0.6620
510050.SH,20240111,2.27600000,3.47800000,3.72238341,0,0.6620
510050.SH,20240112,2.27300000,3.47460000,3.71747693,0,0.6620
510050.SH,20240115,2.27400000,3.47580000,3.71911242,0,0.6620
510050.SH,20240116,2.28450000,3.48820000,3.73628511,0,0.6620
510050.SH,20240117,2.23420000,3.42860000,3.65401978,0,0.6620
