TABLE_SCHEMA,TABLE_NAME,ORDINAL_POSITION,COLUMN_NAME,COLUMN_TYPE,IS_NULLABLE,COLUMN_KEY,COLUMN_COMMENT
financedata,coptiondescriptionchange,12,S_CHANGE_REASON,varchar(300),YES,,
financedata,coptiondescriptionchange,13,OPDATE,date,YES,MUL,
financedata,coptiondescriptionchange,14,OPMODE,varchar(1),YES,,
financedata,coptionimpliedvolatility,1,OBJECT_ID,varchar(38),NO,PRI,
financedata,coptionimpliedvolatility,2,CONTRACT_ID,varchar(10),YES,,
financedata,coptionimpliedvolatility,3,S_INFO_SCCODE,varchar(20),YES,,
financedata,coptionimpliedvolatility,4,VOLATILITY_TYPE,"decimal(9,0)",YES,,
financedata,coptionimpliedvolatility,5,TERM,varchar(20),YES,,
financedata,coptionimpliedvolatility,6,W_ANAL_UNDERLYINGIMPLIEDVOL,"decimal(20,4)",YES,,
financedata,coptionimpliedvolatility,7,APPLY_MODEL,varchar(100),YES,,
financedata,coptionimpliedvolatility,8,SOURCE1,varchar(100),YES,,
financedata,coptionimpliedvolatility,9,TRADE_DT,varchar(8),YES,MUL,
financedata,coptionimpliedvolatility,10,OPDATE,date,YES,MUL,
financedata,coptionimpliedvolatility,11,OPMODE,varchar(1),YES,,
financedata,coptionsmarginratio,1,OBJECT_ID,varchar(100),NO,PRI,
financedata,coptionsmarginratio,2,S_INFO_WINDCODE,varchar(40),YES,MUL,
financedata,coptionsmarginratio,3,TRADE_DT,varchar(8),YES,MUL,
financedata,coptionsmarginratio,4,INITIAL_MARGIN,"decimal(20,4)",YES,,
financedata,coptionsmarginratio,5,MAINTENANCE_MARGIN,"decimal(20,4)",YES,,
financedata,coptionsmarginratio,6,CLNHUS_MARGIN,"decimal(20,4)",YES,,
financedata,coptionsmarginratio,7,OPDATE,date,YES,MUL,
financedata,coptionsmarginratio,8,OPMODE,varchar(1),YES,,
financedata,globalfundindexeodwind,1,OBJECT_ID,varchar(100),NO,PRI,
financedata,globalfundindexeodwind,2,S_INFO_WINDCODE,varchar(40),YES,MUL,
financedata,globalfundindexeodwind,3,S_INFO_ID,varchar(10),YES,,
financedata,globalfundindexeodwind,4,TRADE_DT,varchar(8),YES,MUL,
financedata,globalfundindexeodwind,5,S_DQ_PRECLOSE,"decimal(20,4)",YES,,
financedata,globalfundindexeodwind,6,S_DQ_OPEN,"decimal(20,4)",YES,,
financedata,globalfundindexeodwind,7,S_DQ_HIGH,"decimal(20,4)",YES,,
financedata,globalfundindexeodwind,8,S_DQ_LOW,"decimal(20,4)",YES,,
financedata,globalfundindexeodwind,9,S_DQ_CLOSE,"decimal(20,4)",YES,,
financedata,globalfundindexeodwind,10,S_DQ_VOLUME,"decimal(20,4)",YES,,
financedata,globalfundindexeodwind,11,S_DQ_AMOUNT,"decimal(20,4)",YES,,
financedata,globalfundindexeodwind,12,OPDATE,date,YES,MUL,
financedata,globalfundindexeodwind,13,OPMODE,varchar(1),YES,,
financedata,shszrelatedsecurities,1,OBJECT_ID,varchar(38),NO,PRI,
financedata,shszrelatedsecurities,2,EXCHANGE_A,varchar(40),YES,,
financedata,shszrelatedsecurities,3,SECURITIES_TYPE_A,varchar(10),YES,,
financedata,shszrelatedsecurities,4,S_INFO_WINDCODE,varchar(10),YES,MUL,
financedata,shszrelatedsecurities,5,EXCHANGE_B,varchar(40),YES,,
financedata,shszrelatedsecurities,6,SECURITIES_TYPE_B,varchar(10),YES,,
financedata,shszrelatedsecurities,7,S_INFO_WINDCOD2,varchar(10),YES,,
financedata,shszrelatedsecurities,8,S_INFO_NAME,varchar(40),YES,MUL,
financedata,shszrelatedsecurities,9,IS_EFFECTIVE,"decimal(1,0)",YES,,
financedata,shszrelatedsecurities,10,OPDATE,date,YES,MUL,
financedata,shszrelatedsecurities,11,OPMODE,varchar(1),YES,,
financedata,windbenchmarkinterestrate,1,OBJECT_ID,varchar(38),NO,PRI,
financedata,windbenchmarkinterestrate,2,B_INFO_BENCHMARKCODE,varchar(20),YES,,
financedata,windbenchmarkinterestrate,3,TRADE_DT,varchar(8),YES,MUL,
financedata,windbenchmarkinterestrate,4,B_INFO_RATE,"decimal(20,4)",YES,,
financedata,windbenchmarkinterestrate,5,OPDATE,date,YES,MUL,
financedata,windbenchmarkinterestrate,6,OPMODE,varchar(1),YES,,
financedata,windchinaoptionvaluation,1,OBJECT_ID,varchar(100),NO,PRI,
financedata,windchinaoptionvaluation,2,S_INFO_WINDCODE,varchar(40),YES,MUL,
financedata,windchinaoptionvaluation,3,TRADE_DT,varchar(8),YES,MUL,
financedata,windchinaoptionvaluation,4,W_ANAL_UNDERLYINGIMPLIEDVOL,"decimal(24,8)",YES,,
financedata,windchinaoptionvaluation,5,THEORE_PRICE,"decimal(24,8)",YES,,
financedata,windchinaoptionvaluation,6,W_ANAL_DELTA,"decimal(24,8)",YES,,
financedata,windchinaoptionvaluation,7,W_ANAL_THETA,"decimal(24,8)",YES,,
financedata,windchinaoptionvaluation,8,W_ANAL_GAMMA,"decimal(24,8)",YES,,
financedata,windchinaoptionvaluation,9,W_ANAL_VEGA,"decimal(24,8)",YES,,
financedata,windchinaoptionvaluation,10,W_ANAL_RHO,"decimal(24,8)",YES,,
financedata,windchinaoptionvaluation,11,OPDATE,date,YES,MUL,
financedata,windchinaoptionvaluation,12,OPMODE,varchar(1),YES,,
financedata,windcustomcode,1,OBJECT_ID,varchar(100),NO,PRI,
financedata,windcustomcode,2,S_INFO_WINDCODE,varchar(40),YES,MUL,
financedata,windcustomcode,3,S_INFO_ASHARECODE,varchar(10),YES,,
financedata,windcustomcode,4,S_INFO_COMPCODE,varchar(10),YES,,
financedata,windcustomcode,5,S_INFO_SECURITIESTYPES,varchar(10),YES,,
financedata,windcustomcode,6,S_INFO_SECTYPENAME,varchar(100),YES,,
financedata,windcustomcode,7,S_INFO_COUNTRYNAME,varchar(100),YES,,
financedata,windcustomcode,8,S_INFO_COUNTRYCODE,varchar(10),YES,,
financedata,windcustomcode,9,S_INFO_EXCHMARKETNAME,varchar(40),YES,,
financedata,windcustomcode,10,S_INFO_EXCHMARKET,varchar(20),YES,,
financedata,windcustomcode,11,CRNCY_NAME,varchar(40),YES,,
financedata,windcustomcode,12,CRNCY_CODE,varchar(10),YES,,
financedata,windcustomcode,13,S_INFO_ISINCODE,varchar(40),YES,,
financedata,windcustomcode,14,S_INFO_CODE,varchar(40),YES,,
financedata,windcustomcode,15,S_INFO_NAME,varchar(100),YES,MUL,
financedata,windcustomcode,16,EXCHMARKET,varchar(20),YES,,
financedata,windcustomcode,17,SECURITY_STATUS,"decimal(9,0)",YES,,
financedata,windcustomcode,18,S_INFO_ORG_CODE,varchar(20),YES,,
financedata,windcustomcode,19,S_INFO_TYPECODE,"decimal(9,0)",YES,,
financedata,windcustomcode,20,S_INFO_MIN_PRICE_CHG_UNIT,"decimal(24,8)",YES,,
financedata,windcustomcode,21,S_INFO_LOT_SIZE,"decimal(20,4)",YES,,
financedata,windcustomcode,22,S_INFO_ENAME,varchar(200),YES,,
financedata,windcustomcode,23,TRADING_HOURS_CODE,varchar(10),YES,,
financedata,windcustomcode,24,S_INFO_SECTYPEBCODE,"decimal(9,0)",YES,,
financedata,windcustomcode,25,S_INFO_SECTYPESCODE,"decimal(9,0)",YES,,
financedata,windcustomcode,26,S_INFO_PINYIN,varchar(40),YES,,
financedata,windcustomcode,27,OPDATE,date,YES,MUL,
financedata,windcustomcode,28,OPMODE,varchar(1),YES,,
